Page ID,Title,URL,Provincie,PLACE_ID,NAME_FOUND,FORMATTED_ADDRESS,TYPES,BUSINESS_STATUS,OPEN_NOW,OPENING_HOURS_TEXT,MON,TUE,WED,THU,FRI,SAT,SUN,CAN_VISIT,API_STATUS,ERROR_MESSAGE,QUERY_USED,SOURCE
1351,Kastelen per provincie,https://kastelenbelgie.be/nl/kastelen-per-provincie/,-,,,,,,,,,,,,,,,,SKIPPED_INDEX,,,
1260,Kastelen in luik,https://kastelenbelgie.be/nl/kastelen-luik/,Luik,,,,,,,,,,,,,,,,SKIPPED_INDEX,,,
354,Kasteel engelhof,https://kastelenbelgie.be/nl/kasteel-engelhof-houthalen/,Luik,ChIJ4YgVpIfYwEcROLY6-aVZxVg,Kasteel Engelhof,"Hengelhoefdreef 2, 3530 Houthalen-Helchteren","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel engelhof, Luik, België",GOOGLE_PLACES
353,Kasteel Beauregard,https://kastelenbelgie.be/nl/kasteel-beauregard-froyennes/,Luik,ChIJg32qFBI9wkcRnH8JNQ_K-SU,Château Beauregard,"Beauregard, 6530 Thuin","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel Beauregard, Luik, België",GOOGLE_PLACES
352,Kasteel karreveld,https://kastelenbelgie.be/nl/kasteel-karreveld-te-sint-jans-molenbeek/,Luik,ChIJpxgMN-PDw0cRudiYpvhfQOg,Kasteelhoeve Karreveld,"Jean de la Hoeselaan 32, 1080 Sint-Jans-Molenbeek","establishment,point_of_interest,tourist_attraction",OPERATIONAL,FALSE,maandag: 08:30–17:00 | dinsdag: 08:30–17:00 | woensdag: 08:30–18:00 | donderdag: 08:30–18:00 | vrijdag: 08:30–18:00 | zaterdag: 08:30–18:00 | zondag: 08:30–18:00,08:30–17:00,08:30–17:00,08:30–18:00,08:30–18:00,08:30–18:00,08:30–18:00,08:30–18:00,yes,OK,,"Kasteel karreveld, Luik, België",GOOGLE_PLACES
351,Kasteel van wegimont,https://kastelenbelgie.be/nl/kasteel-van-wegimont-ayeneux-soumagne/,Luik,ChIJV9ZMwIX0wEcRkqSleNQDFfE,Château de Wégimont,4630 Liège,"establishment,point_of_interest",OPERATIONAL,FALSE,maandag: 09:00–17:00 | dinsdag: 09:00–17:00 | woensdag: 09:00–17:00 | donderdag: 09:00–17:00 | vrijdag: 09:00–17:00 | zaterdag: 09:00–17:00 | zondag: 09:00–17:00,09:00–17:00,09:00–17:00,09:00–17:00,09:00–17:00,09:00–17:00,09:00–17:00,09:00–17:00,yes,OK,,"Kasteel van wegimont, Luik, België",GOOGLE_PLACES
350,Kasteel ter lucht,https://kastelenbelgie.be/nl/kasteel-ter-lucht-sint-andries/,Luik,ChIJhze3yX37wEcRVr9xfIQtxNM,Kasteel van Waroux,"Rue de Waroux 301, 4432 Ans","establishment,point_of_interest,tourist_attraction",OPERATIONAL,FALSE,maandag: Gesloten | dinsdag: 14:00–18:00 | woensdag: 14:00–18:00 | donderdag: 14:00–18:00 | vrijdag: 14:00–18:00 | zaterdag: 14:00–18:00 | zondag: 14:00–18:00,Gesloten,14:00–18:00,14:00–18:00,14:00–18:00,14:00–18:00,14:00–18:00,14:00–18:00,yes,OK,,"Kasteel ter lucht, Luik, België",GOOGLE_PLACES
349,Hof ter borght,https://kastelenbelgie.be/nl/hof-ter-borght-westmeerbeek/,Luik,ChIJy0I0e7NawUcRAD6V0hxW4BM,Hof ter Borght,"Heide 41, 2235 Hulshout","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Hof ter borght, Luik, België",GOOGLE_PLACES
348,Kasteel van Durbuy,https://kastelenbelgie.be/nl/kasteel-van-durbuy-durbuy/,Luik,ChIJfzOs_XlPwEcRGUy7_D_kFIM,Kasteel van Durbuy,6940 Durbuy,"establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van Durbuy, Luik, België",GOOGLE_PLACES
347,Kasteel van fougeraie,https://kastelenbelgie.be/nl/kasteel-van-fougeraie-te-ukkel/,Luik,ChIJi_U_v2AAwUcR2b2LplIljfw,Kasteel van Jehay,"Rue du Parc 1, 4540 Amay","establishment,museum,park,point_of_interest,tourist_attraction",OPERATIONAL,FALSE,maandag: 11:00–18:00 | dinsdag: 11:00–18:00 | woensdag: 11:00–18:00 | donderdag: 11:00–18:00 | vrijdag: 11:00–18:00 | zaterdag: 11:00–18:00 | zondag: 11:00–18:00,11:00–18:00,11:00–18:00,11:00–18:00,11:00–18:00,11:00–18:00,11:00–18:00,11:00–18:00,yes,OK,,"Kasteel van fougeraie, Luik, België",GOOGLE_PLACES
346,Kasteel Mohimont,https://kastelenbelgie.be/nl/kasteel-mohimont-villers-devant-orval/,Luik,ChIJV9ZMwIX0wEcRkqSleNQDFfE,Château de Wégimont,4630 Liège,"establishment,point_of_interest",OPERATIONAL,FALSE,maandag: 09:00–17:00 | dinsdag: 09:00–17:00 | woensdag: 09:00–17:00 | donderdag: 09:00–17:00 | vrijdag: 09:00–17:00 | zaterdag: 09:00–17:00 | zondag: 09:00–17:00,09:00–17:00,09:00–17:00,09:00–17:00,09:00–17:00,09:00–17:00,09:00–17:00,09:00–17:00,yes,OK,,"Kasteel Mohimont, Luik, België",GOOGLE_PLACES
345,Kasteel van Orval,https://kastelenbelgie.be/nl/kasteel-van-orval-villers-devant-orval/,Luxemburg,ChIJQRHeDACN6kcR0pepCH9AVFI,Kasteel van Orval,"Orval 5, 6823 Florenville","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van Orval, Luxemburg, België",GOOGLE_PLACES
344,Kasteel van Templeuve,https://kastelenbelgie.be/nl/kasteel-van-templeuve-templeuve/,Henegouwen,ChIJ3WfQwE8nw0cRK6w2ST0dC1w,Templeuve Castle,7520 Tournai,"establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van Templeuve, Henegouwen, België",GOOGLE_PLACES
343,Kasteel van biez,https://kastelenbelgie.be/nl/kasteel-van-biez-peruwelz/,Namen,ChIJIxKfz6WZwUcR27rOS7xQLrw,Château De Beez,"Av. du Chateau de Beez, 5000 Namur","establishment,food,lodging,point_of_interest",OPERATIONAL,TRUE,maandag: 24 uur geopend | dinsdag: 24 uur geopend | woensdag: 24 uur geopend | donderdag: 24 uur geopend | vrijdag: 24 uur geopend | zaterdag: 24 uur geopend | zondag: 24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,yes,OK,,"Kasteel van biez, Namen, België",GOOGLE_PLACES
342,Kasteel van Roumont,https://kastelenbelgie.be/nl/kasteel-van-roumont-roumont/,Antwerpen,ChIJ1-9XLpcowkcRZRcSHXdIe5o,Château Mondron (XIXe siècle),"Chau. du Château Mondron 159, 6040 Charleroi","establishment,point_of_interest",OPERATIONAL,FALSE,maandag: 08:30–16:30 | dinsdag: 08:30–16:30 | woensdag: 08:30–16:30 | donderdag: 08:30–16:30 | vrijdag: 08:30–16:30 | zaterdag: Gesloten | zondag: Gesloten,08:30–16:30,08:30–16:30,08:30–16:30,08:30–16:30,08:30–16:30,Gesloten,Gesloten,yes,OK,,"Kasteel van Roumont, Antwerpen, België",GOOGLE_PLACES
341,Kasteel van rethy,https://kastelenbelgie.be/nl/kasteel-van-rethy-retie/,Limburg,ChIJAQBEbNMbwUcRKnzppZ7CajM,Kasteel van Rijkel,"Dionysius van Leeuwenstraat 23, 3840 Tongeren-Borgloon","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van rethy, Limburg, België",GOOGLE_PLACES
340,Kasteel van wijer,https://kastelenbelgie.be/nl/kasteel-van-wijer-te-wijer-gemeente-nieuwerkerken/,Antwerpen,ChIJrazDewAYwUcRr7VWMQkYKyg,Castle of Wijer,"Grotestraat 205, 3850 Nieuwerkerken","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van wijer, Antwerpen, België",GOOGLE_PLACES
339,Kasteel van bouchout,https://kastelenbelgie.be/nl/kasteel-van-bouchout-te-meise/,Antwerpen,ChIJSZMhvgbCw0cR479ZPP0Cskw,Kasteel van Bouchout,1860 Meise,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,FALSE,maandag: 10:00–17:00 | dinsdag: 10:00–17:00 | woensdag: 10:00–17:00 | donderdag: 10:00–17:00 | vrijdag: 10:00–17:00 | zaterdag: 10:00–17:00 | zondag: 10:00–17:00,10:00–17:00,10:00–17:00,10:00–17:00,10:00–17:00,10:00–17:00,10:00–17:00,10:00–17:00,yes,OK,,"Kasteel van bouchout, Antwerpen, België",GOOGLE_PLACES
338,Kasteel ter borcht,https://kastelenbelgie.be/nl/kasteel-ter-borcht-meulebeke/,Antwerpen,ChIJJ8xbb2A4w0cRCrR0fpkGKNs,Kasteel Ter Borcht,"Baronielaan 27-29, 8760 Tielt","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel ter borcht, Antwerpen, België",GOOGLE_PLACES
337,Kasteel van heetvelde,https://kastelenbelgie.be/nl/kasteel-van-heetvelde-te-oetingen/,Vlaams-Brabant,ChIJ4fzg-ny6w0cREnIQJsXD2FM,Kasteel van Heetvelde,"Oude Heerbaan 83, 1755 Pajottegem","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van heetvelde, Vlaams-Brabant, België",GOOGLE_PLACES
336,Kasteel hulsberg,https://kastelenbelgie.be/nl/kasteel-hulsberg-borgloon/,Luxemburg,ChIJ__8zZRwcwUcRTzxJeV6GqnU,Kasteel Hulsberg,"St.-Truidersteenweg 101, 3840 Tongeren-Borgloon","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel hulsberg, Luxemburg, België",GOOGLE_PLACES
335,Kasteel van Voneche,https://kastelenbelgie.be/nl/kasteel-van-voneche-voneche/,Luxemburg,ChIJIedniTPbwUcRro-RA1kptqY,Château de Vonêche,"Rue Le Parc, 5570 Beauraing","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van Voneche, Luxemburg, België",GOOGLE_PLACES
334,Sint-Antoniuskasteel,https://kastelenbelgie.be/nl/sint-antoniuskasteel-celles/,Henegouwen,ChIJCVh0gj3hwkcRlwG-BKMtOek,Kasteel van Antoing,"Pl. Bara, 7640 Antoing","establishment,point_of_interest,tourist_attraction",OPERATIONAL,FALSE,maandag: Gesloten | dinsdag: Gesloten | woensdag: Gesloten | donderdag: 15:00–17:00 | vrijdag: Gesloten | zaterdag: Gesloten | zondag: 15:00–17:00,Gesloten,Gesloten,Gesloten,15:00–17:00,Gesloten,Gesloten,15:00–17:00,yes,OK,,"Sint-Antoniuskasteel, Henegouwen, België",GOOGLE_PLACES
333,Oud kasteel van vichte,https://kastelenbelgie.be/nl/oud-kasteel-van-vichte-vichte/,Vlaams-Brabant,ChIJq6o2Y3c9w0cRAZ0WyWhKpCw,Oud Kasteel Van Vichte,"Oud Kasteel van Vichte, Vichteplaats 46, 8570 Anzegem","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Oud kasteel van vichte, Vlaams-Brabant, België",GOOGLE_PLACES
332,Kasteel terlaemen,https://kastelenbelgie.be/nl/kasteel-terlaemen-te-viversel-zolder-gemeente-heusden-zolder/,Vlaams-Brabant,ChIJIeV_u0ElwUcR3CVF6pPYma8,Kasteel Terlaemen,"Terlaemenlaan 125, 3550 Heusden-Zolder","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel terlaemen, Vlaams-Brabant, België",GOOGLE_PLACES
331,Kasteel blauw huys,https://kastelenbelgie.be/nl/kasteel-blauw-huys-drongen-gent/,Brussel,ChIJRZ2aC9Nvw0cRDRGJM8FIx-0,Kasteel Blauwhuys,"Bosstraat 85-89, 9031 Gent","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel blauw huys, Brussel, België",GOOGLE_PLACES
330,Kasteel van wedergrate,https://kastelenbelgie.be/nl/kasteel-van-wedergrate-ninove/,Luxemburg,ChIJcbDulEBxw0cRvttqH71W_y0,Gravensteen,"Sint-Veerleplein 11, 9000 Gent","establishment,point_of_interest,tourist_attraction",OPERATIONAL,FALSE,maandag: 10:00–18:00 | dinsdag: 10:00–18:00 | woensdag: 10:00–18:00 | donderdag: 10:00–18:00 | vrijdag: 10:00–18:00 | zaterdag: 10:00–18:00 | zondag: 10:00–18:00,10:00–18:00,10:00–18:00,10:00–18:00,10:00–18:00,10:00–18:00,10:00–18:00,10:00–18:00,yes,OK,,"Kasteel van wedergrate, Luxemburg, België",GOOGLE_PLACES
329,Kastelen brussel,https://kastelenbelgie.be/nl/kastelen-brussel/,Antwerpen,,,,,,,,,,,,,,,,SKIPPED_INDEX,,,
328,Kasteel van Porcheresse,https://kastelenbelgie.be/nl/kasteel-van-porcheresse-daverdisse/,Limburg,ChIJl4vh1DnXwUcRFR077lc0NV8,Porcheresse's Castle,"Rue Laloux 19, 6929 Daverdisse","establishment,lodging,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van Porcheresse, Limburg, België",GOOGLE_PLACES
327,De solhof,https://kastelenbelgie.be/nl/de-solhof-aartselaar/,Vlaams-Brabant,ChIJ7YEnb6jxw0cRHZliy3U-6qM,Kasteel Solhof,"Baron van Ertbornstraat 120, 2630 Aartselaar","establishment,lodging,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"De solhof, Vlaams-Brabant, België",GOOGLE_PLACES
326,Kasteel van wimmertingen,https://kastelenbelgie.be/nl/kasteel-van-wimmertingen-wimmertingen/,Limburg,ChIJ1flK9GYfwUcRsz9_rlbijeA,Castle of Wimmertingen,"Luikersteenweg 741, 3501 Hasselt","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van wimmertingen, Limburg, België",GOOGLE_PLACES
325,Kasteel de marnix,https://kastelenbelgie.be/nl/kasteel-de-marnix-te-overijse/,Henegouwen,ChIJTQtSaJ6Sw0cRSTvTw0mB-Ew,Kasteel Marnix de Sainte-Aldegonde,"Kasteelstraat 35, 2880 Bornem","establishment,point_of_interest,tourist_attraction",OPERATIONAL,FALSE,maandag: 13:00–17:00 | dinsdag: Gesloten | woensdag: Gesloten | donderdag: Gesloten | vrijdag: 13:00–17:00 | zaterdag: 13:00–17:00 | zondag: 13:00–17:00,13:00–17:00,Gesloten,Gesloten,Gesloten,13:00–17:00,13:00–17:00,13:00–17:00,yes,OK,,"Kasteel de marnix, Henegouwen, België",GOOGLE_PLACES
324,Kasteel ter motten,https://kastelenbelgie.be/nl/kasteel-ter-motten-te-dilsen/,Oost-Vlaanderen,ChIJl5yIzYfFwEcRQp9ugO9tRLM,Kasteel Ter Motten,"Europalaan 25, 3650 Dilsen-Stokkem","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel ter motten, Oost-Vlaanderen, België",GOOGLE_PLACES
323,Kasteel van froidcourt,https://kastelenbelgie.be/nl/kasteel-van-froidcourt-stoumont/,West-Vlaanderen,ChIJOzkKU2JmwEcRTYZuJ4LSp-4,Château de Froidcour,"Froidcour 8, 4987 Stoumont","establishment,lodging,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van froidcourt, West-Vlaanderen, België",GOOGLE_PLACES
322,Kasteel van leeuwergem,https://kastelenbelgie.be/nl/kasteel-van-leeuwergem-leeuwergem-zottegem/,Luxemburg,ChIJEwUD3pigw0cRz0hpXRFmUVw,Kasteel van Leeuwergem,"Kasteel van Leeuwergem, 9620 Zottegem","establishment,natural_feature",,,,,,,,,,,no,OK,,"Kasteel van leeuwergem, Luxemburg, België",GOOGLE_PLACES
321,Kasteel van elverdinge,https://kastelenbelgie.be/nl/kasteel-van-elverdinge-ieper/,Waals-Brabant,ChIJoTrlPBPF3EcRPwyH5SBpl1c,Kasteel van Elverdinge,"Bollemeersstraat 21, 8906 Ieper","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van elverdinge, Waals-Brabant, België",GOOGLE_PLACES
320,Kasteel van Tavigny,https://kastelenbelgie.be/nl/kasteel-van-tavigny-tavigny-houffalize/,West-Vlaanderen,,,,,,,,,,,,,,,,ZERO_RESULTS,,"Kasteel van Tavigny, West-Vlaanderen, Belgique",
319,Kasteel de faille,https://kastelenbelgie.be/nl/kasteel-de-faille-brugge/,Limburg,ChIJW8yiSo5Rw0cRlgbbPxapQq4,Castillo de La Faille,"Minnewater 4, 8000 Brugge","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel de faille, Limburg, België",GOOGLE_PLACES
318,Kasteel ingelmunster,https://kastelenbelgie.be/nl/kasteel-ingelmunster-ingelmunster/,Limburg,ChIJ5YRrFrY5w0cRXFIWHvHD5dM,Kasteel van Ingelmunster,"Stationsstraat, 8770 Ingelmunster","establishment,food,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel ingelmunster, Limburg, België",GOOGLE_PLACES
317,Kasteel oude kluis,https://kastelenbelgie.be/nl/kasteel-oude-kluis-gent/,Namen,ChIJwXovWL12w0cRrS2ps6fxpTE,Kasteel de Oude Kluys,"Gentbruggekouter 7, 9050 Gent","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel oude kluis, Namen, België",GOOGLE_PLACES
316,Kasteel van bokrijk,https://kastelenbelgie.be/nl/kasteel-van-bokrijk-genk/,Namen,ChIJfziew-UhwUcRdlRDo6te2y8,Kasteel van Bokrijk,"Bokrijklaan 1, 3600 Genk","establishment,point_of_interest,tourist_attraction",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van bokrijk, Namen, België",GOOGLE_PLACES
315,Kasteel van roborst,https://kastelenbelgie.be/nl/kasteel-van-roborst-roborst/,Henegouwen,ChIJ1-Y6ZMc6wkcR70k48x24ANA,Kasteel Bivort,"Rue du Château 1, 6140 Fontaine-l'Évêque","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van roborst, Henegouwen, België",GOOGLE_PLACES
314,Kasteel van montjardin,https://kastelenbelgie.be/nl/kasteel-van-montjardin-sougne-remouchamps/,Oost-Vlaanderen,ChIJt39xU5lfwEcRoFTYlUWuB_8,Chateau de Montjardin,"Rue de Trois-Ponts 2, 4920 Aywaille","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van montjardin, Oost-Vlaanderen, België",GOOGLE_PLACES
313,Kasteel van montaigle,https://kastelenbelgie.be/nl/kasteel-van-montaigle-falaen/,Luxemburg,ChIJ099Uh3-UwUcR5a-dZheKQlY,Château fort de Montaigle,"Rue du Marteau 10, 5522 Onhaye","establishment,point_of_interest,tourist_attraction",OPERATIONAL,FALSE,maandag: Gesloten | dinsdag: 10:00–17:00 | woensdag: 10:00–17:00 | donderdag: 10:00–17:00 | vrijdag: 10:00–17:00 | zaterdag: 10:00–17:00 | zondag: 10:00–17:00,Gesloten,10:00–17:00,10:00–17:00,10:00–17:00,10:00–17:00,10:00–17:00,10:00–17:00,yes,OK,,"Kasteel van montaigle, Luxemburg, België",GOOGLE_PLACES
312,Kasteel ten bieze,https://kastelenbelgie.be/nl/kasteel-ten-bieze-beerlegem/,Namen,ChIJ-_-IYHcMw0cRDQwTb2VxspI,Kasteel Ten Bieze,"Kasteeldreef 8, 9630 Zwalm","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel ten bieze, Namen, België",GOOGLE_PLACES
311,Kasteel van kruishoutem,https://kastelenbelgie.be/nl/kasteel-van-kruishoutem-kruishoutem/,Namen,ChIJUc2gf0oTw0cROll9Rf-wQlU,Kasteel van Kruishoutem,9770 Kruisem,"establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van kruishoutem, Namen, België",GOOGLE_PLACES
310,Kasteel vieux chateau,https://kastelenbelgie.be/nl/kasteel-vieux-chateau-saive-blegny/,Luxemburg,ChIJO4k3b1KM6kcRrG445H3k8CE,Domaine Du Vieux Château,"Pl. du Moulin 7, 6823 Florenville","establishment,lodging,point_of_interest",OPERATIONAL,FALSE,maandag: 09:00–17:00 | dinsdag: 09:00–17:00 | woensdag: 09:00–17:00 | donderdag: 09:00–17:00 | vrijdag: 09:00–17:00 | zaterdag: 09:00–17:00 | zondag: Gesloten,09:00–17:00,09:00–17:00,09:00–17:00,09:00–17:00,09:00–17:00,09:00–17:00,Gesloten,yes,OK,,"Kasteel vieux chateau, Luxemburg, België",GOOGLE_PLACES
309,Kasteel van haltinne,https://kastelenbelgie.be/nl/kasteel-van-haltinne-haltinne/,Waals-Brabant,ChIJo_J-QlqkwUcRHYE7dPLi470,Chateau de Haltinne,"Rue de Haltinne 3-15, 5340 Gesves","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van haltinne, Waals-Brabant, België",GOOGLE_PLACES
308,Kasteel van julius caesar,https://kastelenbelgie.be/nl/kasteel-van-julius-caesar-doornik/,Brussel,ChIJGTLFph_Bw0cRcI7xo47m0v0,Kasteel van Groot-Bijgaarden,"Isidoor van Beverenstraat 5, 1702 Dilbeek","establishment,point_of_interest,tourist_attraction",OPERATIONAL,FALSE,maandag: Gesloten | dinsdag: Gesloten | woensdag: Gesloten | donderdag: Gesloten | vrijdag: 00:00–00:02 | zaterdag: Gesloten | zondag: Gesloten,Gesloten,Gesloten,Gesloten,Gesloten,00:00–00:02,Gesloten,Gesloten,yes,OK,,"Kasteel van julius caesar, Brussel, België",GOOGLE_PLACES
307,Kasteel Petite-Somme,https://kastelenbelgie.be/nl/kasteel-petite-somme-petite-somme/,Vlaams-Brabant,ChIJk3I-UFnnw0cR368e5rZGin4,Kasteel de Ribaucourt,"Kasteelhoekstraat 1, 1820 Steenokkerzeel","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel Petite-Somme, Vlaams-Brabant, België",GOOGLE_PLACES
306,Kasteel van vorst,https://kastelenbelgie.be/nl/kasteel-van-vorst-meerlaer-laakdal/,Luik,ChIJzzwO8nliwUcRMGIRH3QsKxM,Kasteel van der Vorst,3040 Huldenberg,"establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van vorst, Luik, België",GOOGLE_PLACES
305,Kasteel van veerle,https://kastelenbelgie.be/nl/kasteel-van-veerle-laakdal/,Antwerpen,ChIJi_wY1C9GwUcRJzDe6yKQx6Q,Kasteel van Veerle,"Diestse Baan 62, 2431 Laakdal","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van veerle, Antwerpen, België",GOOGLE_PLACES
304,Kasteel eyneburg,https://kastelenbelgie.be/nl/kasteel-eyneburg-hergenrath/,Luik,ChIJJRY6rtebwEcRnxuzV3U1PLk,Eyneburg,"Chem. d'Emmaburg, 4728 Kelmis","establishment,point_of_interest",CLOSED_PERMANENTLY,,,,,,,,,,yes,OK,,"Kasteel eyneburg, Luik, België",GOOGLE_PLACES
303,Kasteel leva,https://kastelenbelgie.be/nl/kasteel-leva-alken/,Luik,ChIJwdVugHgiwUcR45_E81NcJJg,Kasteel Leva,"Onze-Lieve-Vrouwstraat 40, 3570 Alken","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel leva, Luik, België",GOOGLE_PLACES
302,Kasteel maxburg,https://kastelenbelgie.be/nl/kasteel-maxburg-meer/,Luik,ChIJb6OpVD4dxEcRlqS5SgiQTus,Kasteel Maxburg,"Kasteel Maxburg, 2321 Hoogstraten","establishment,natural_feature",,,,,,,,,,,no,OK,,"Kasteel maxburg, Luik, België",GOOGLE_PLACES
301,Kasteel de hoof teuven,https://kastelenbelgie.be/nl/kasteel-de-hoof-teuven-te-voeren/,Luik,ChIJfZa7s7yTwEcRG4n_zzoEquI,Kasteel van Teuven,"Hoofstraat 15-17, 3793 Voeren","establishment,point_of_interest",OPERATIONAL,TRUE,"maandag: Gesloten | dinsdag: Gesloten | woensdag: 18:00–21:00 | donderdag: 18:00–21:00 | vrijdag: 12:00–14:00, 18:00–21:00 | zaterdag: 18:00–21:00 | zondag: 12:00–14:00, 18:00–21:00",Gesloten,Gesloten,18:00–21:00,18:00–21:00,"12:00–14:00, 18:00–21:00",18:00–21:00,"12:00–14:00, 18:00–21:00",yes,OK,,"Kasteel de hoof teuven, Luik, België",GOOGLE_PLACES
300,Kasteel van wodemont,https://kastelenbelgie.be/nl/kasteel-van-wodemont-neufchateau-luik/,Vlaams-Brabant,ChIJK6vYwec9wUcRyQ_5BihJfJE,Chateau D'Hamont,"Korpse straat 91, 3540 Herk-de-Stad","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van wodemont, Vlaams-Brabant, België",GOOGLE_PLACES
299,Kasteel de merode,https://kastelenbelgie.be/nl/kasteel-de-merode-te-dilbeek/,Waals-Brabant,ChIJJS7k3WRPwUcRsDu0_A8y8ts,Kasteel de Merode,"Polderstraat 51, 2260 Westerlo","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel de merode, Waals-Brabant, België",GOOGLE_PLACES
298,Kasteel van braine le chateau,https://kastelenbelgie.be/nl/kasteel-van-braine-le-chateau-kasteelbrakel/,Henegouwen,ChIJ3cPUp2vLw0cR6ntkzi1l5lE,Kasteel van de Graven van Hornes,"Pl. des Martyrs 1, 1440 Braine-le-Château","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van braine le chateau, Henegouwen, België",GOOGLE_PLACES
297,Kasteel van wemmel,https://kastelenbelgie.be/nl/kasteel-van-wemmel-te-wemmel/,Henegouwen,ChIJf3xhsenBw0cR62FJ1tnaxHE,Kasteelpark Wemmel,1780 Wemmel,"establishment,park,point_of_interest",CLOSED_PERMANENTLY,,,,,,,,,,yes,OK,,"Kasteel van wemmel, Henegouwen, België",GOOGLE_PLACES
296,Hof te melis,https://kastelenbelgie.be/nl/hof-te-melis-lippelo/,Luxemburg,ChIJZ2ElR7jsw0cR1QANySb7Vas,Hof te Melis,"Kasteeldreef 32, 2890 Puurs-Sint-Amands","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Hof te melis, Luxemburg, België",GOOGLE_PLACES
295,Het rood kasteel,https://kastelenbelgie.be/nl/het-rood-kasteel-te-linden/,Luxemburg,ChIJF-w2L9lnwUcR9aDdweqtKrs,Het Rood Kasteel,"Diestsesteenweg 29, 3212 Lubbeek","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Het rood kasteel, Luxemburg, België",GOOGLE_PLACES
294,Kastelen in Luxemburg,https://kastelenbelgie.be/nl/kastelen-luxemburg/,Luxemburg,,,,,,,,,,,,,,,,SKIPPED_INDEX,,,
293,Kasteel en park,https://kastelenbelgie.be/nl/kasteel-en-park-ter-rijst-te-heikruis/,Namen,ChIJN5NW0XaZwUcRe0qIPAKGKqs,Citadel van Namen,"Rte Merveilleuse 64, 5000 Namur","establishment,point_of_interest,tourist_attraction",OPERATIONAL,TRUE,maandag: 10:00–18:30 | dinsdag: 10:00–18:30 | woensdag: 10:00–18:30 | donderdag: 10:00–18:30 | vrijdag: 10:00–18:30 | zaterdag: 10:00–18:30 | zondag: 10:00–18:30,10:00–18:30,10:00–18:30,10:00–18:30,10:00–18:30,10:00–18:30,10:00–18:30,10:00–18:30,yes,OK,,"Kasteel en park, Namen, België",GOOGLE_PLACES
